بل (ar)	Porém (pt)	24	0.20168067226890757
الآخر (ar)	Final (pt)	23	0.9019607843137255
الملائكة (ar)	anjos (pt)	23	0.48936170212765956
نفس (ar)	alma (pt)	23	0.6216216216216216
على (ar)	sobre (pt)	23	0.1554054054054054
الذين (ar)	àqueles (pt)	23	0.06676342525399129
بالحق (ar)	verdade (pt)	23	0.11979166666666667
أفلا (ar)	Não (pt)	23	0.12073490813648294
فضله (ar)	graça (pt)	23	0.4339622641509434
عباده (ar)	servos (pt)	23	0.37398373983739835
ولا (ar)	e (pt)	23	0.02648244099021301
في (ar)	neste (pt)	23	0.04114490161001789
له (ar)	lhe (pt)	23	0.17358490566037735
على (ar)	a (pt)	23	0.06804733727810651
في (ar)	de (pt)	23	0.027446300715990454
في (ar)	os (pt)	23	0.028535980148883373
عذابا (ar)	castigo (pt)	23	0.14511041009463724
عليهم (ar)	eles (pt)	23	0.13649851632047477
يومئذ (ar)	nesse dia (pt)	23	0.5168539325842697
لا يعلمون (ar)	ignora (pt)	23	0.92
أرسلنا (ar)	enviamos (pt)	23	0.38333333333333336
الإنسان (ar)	o homem (pt)	23	0.5348837209302325
وما (ar)	que (pt)	22	0.022289766970618033
ماء (ar)	água (pt)	22	0.5569620253164557
أنزل (ar)	revelou (pt)	22	0.352
مؤمنين (ar)	fiéis (pt)	22	0.10551558752997602
بالبينات (ar)	evidências (pt)	22	0.7586206896551724
الناس (ar)	homens (pt)	22	0.21256038647342995
والأرض (ar)	e terra (pt)	22	0.25
آية (ar)	sinal (pt)	22	0.4731182795698925
مستقيم (ar)	reta (pt)	22	0.7457627118644068
ۚ إن (ar)	porque (pt)	22	0.06875
فمن (ar)	quem (pt)	22	0.11702127659574468
للناس (ar)	humanos (pt)	22	0.2802547770700637
ذٰلك (ar)	Isso (pt)	22	0.1752988047808765
المرسلين (ar)	mensageiros (pt)	22	0.32592592592592595
ۖ (ar)	por (pt)	22	0.029993183367416496
ثم (ar)	Logo (pt)	22	0.12429378531073447
لهم (ar)	os (pt)	22	0.05527638190954774
عن (ar)	a (pt)	22	0.06636500754147813
الحمد (ar)	Louvado (pt)	21	0.875
أولٰئك (ar)	Estes (pt)	21	0.33070866141732286
شاء (ar)	quisesse (pt)	21	0.47191011235955055
كنتم (ar)	estiverdes (pt)	21	0.2545454545454545
للكافرين (ar)	incrédulos (pt)	21	0.15272727272727274
كنتم (ar)	sois (pt)	21	0.2346368715083799
ولما (ar)	quando (pt)	21	0.08823529411764706
رسول (ar)	Mensageiro (pt)	21	0.19090909090909092
العليم (ar)	Sapientíssimo (pt)	21	0.4329896907216495
من (ar)	as (pt)	21	0.016574585635359115
لهم (ar)	terão (pt)	21	0.1308411214953271
بما (ar)	pelo que (pt)	21	0.12804878048780488
بينهما (ar)	entre ambos (pt)	21	0.8571428571428571
قال (ar)	Respondeu-lhes (pt)	21	0.10194174757281553
الجبال (ar)	montanhas (pt)	21	0.6666666666666666
إذا (ar)	Quando (pt)	21	0.13815789473684212
يوسف (ar)	José (pt)	21	0.9545454545454546
هدى (ar)	orientação (pt)	20	0.449438202247191
ولهم (ar)	sofrerão (pt)	20	0.4819277108433735
آمنا (ar)	Cremos (pt)	20	0.6896551724137931
في (ar)	com (pt)	20	0.030816640986132512
الموت (ar)	morte (pt)	20	0.5555555555555556
فلا (ar)	Não (pt)	20	0.0823045267489712
واتقوا (ar)	temei (pt)	20	0.5
عليكم (ar)	vos (pt)	20	0.149812734082397
المشركين (ar)	idólatras (pt)	20	0.5882352941176471
له (ar)	o (pt)	20	0.06884681583476764
الآخرة (ar)	outra vida (pt)	20	0.39603960396039606
ولو (ar)	ainda que (pt)	20	0.31007751937984496
النساء (ar)	mulheres (pt)	20	0.6153846153846154
إلا (ar)	menos (pt)	20	0.064
المؤمنون (ar)	fiéis (pt)	20	0.09852216748768473
كيف (ar)	qual (pt)	20	0.32786885245901637
يومئذ (ar)	Nesse dia (pt)	20	0.47619047619047616
إن (ar)	Não (pt)	20	0.03656307129798903
وعد (ar)	promessa (pt)	20	0.40816326530612246
والنهار (ar)	dia (pt)	20	0.2222222222222222
قوما (ar)	povo (pt)	20	0.15151515151515152
في (ar)	entre (pt)	20	0.03233629749393695
غير (ar)	não (pt)	19	0.03281519861830743
الله (ar)	é (pt)	19	0.0158004158004158
به (ar)	com (pt)	19	0.08085106382978724
إليه (ar)	Ele (pt)	19	0.13286713286713286
آدم (ar)	Adão (pt)	19	0.8636363636363636
إلا (ar)	exceto (pt)	19	0.06188925081433225
ۖ (ar)	mas (pt)	19	0.02966432474629196
ۚ (ar)	Qual (pt)	19	0.027777777777777776
الآخرة (ar)	outra (pt)	19	0.296875
بين (ar)	entre (pt)	19	0.1792452830188679
السماء (ar)	céus (pt)	19	0.12459016393442623
من (ar)	do que (pt)	19	0.01507338357794526
إلى (ar)	para (pt)	19	0.1412639405204461
أن (ar)	se (pt)	19	0.03941908713692946
والذين (ar)	os que (pt)	19	0.18357487922705315
سميع (ar)	Oniouvinte (pt)	19	0.6129032258064516
الظالمون (ar)	iníquos (pt)	19	0.25
خبير (ar)	inteirado (pt)	19	0.6333333333333333
من (ar)	um (pt)	19	0.015103338632750398
وما (ar)	o (pt)	19	0.03857868020304569
به (ar)	que (pt)	19	0.023284313725490197
ذٰلك (ar)	Tal é (pt)	19	0.15079365079365079
الغيب (ar)	incognoscível (pt)	19	0.6333333333333333
ضلال (ar)	erro (pt)	19	0.6333333333333333
أجرا (ar)	recompensa (pt)	19	0.2992125984251969
المجرمين (ar)	pecadores (pt)	19	0.5588235294117647
نحن (ar)	Nós (pt)	19	0.31666666666666665
ۚ (ar)	mas (pt)	18	0.027149321266968326
ۖ (ar)	Ele (pt)	18	0.024861878453038673
ثم (ar)	depois (pt)	18	0.08275862068965517
ذٰلك (ar)	disso (pt)	18	0.13584905660377358
إنه (ar)	porque (pt)	18	0.04945054945054945
والله (ar)	é (pt)	18	0.06164383561643835
بينهم (ar)	entre eles (pt)	18	0.4675324675324675
ۖ (ar)	Que (pt)	18	0.025210084033613446
الصالحين (ar)	virtuosos (pt)	18	0.72
الدين (ar)	religião (pt)	18	0.3956043956043956
السميع (ar)	Oniouvinte (pt)	18	0.6101694915254238
في (ar)	para (pt)	18	0.02922077922077922
الذين (ar)	Aqueles (pt)	18	0.05240174672489083
من (ar)	aqueles que (pt)	18	0.013969732246798603
أيام (ar)	dias (pt)	18	0.782608695652174
ومن (ar)	aqueles (pt)	18	0.08163265306122448
أكثر (ar)	maioria (pt)	18	0.6
إذ (ar)	Quando (pt)	18	0.12949640287769784
الذين (ar)	daqueles (pt)	18	0.05413533834586466
لمن (ar)	a quem (pt)	18	0.3050847457627119
إلىٰ (ar)	até ao (pt)	18	0.13382899628252787
ولم (ar)	não (pt)	18	0.03127715030408341
هو (ar)	Ele é (pt)	18	0.12244897959183673
عند (ar)	ante (pt)	18	0.2589928057553957
إذا (ar)	que (pt)	18	0.023091725465041693
كل (ar)	todas (pt)	18	0.15859030837004406
أمة (ar)	povo (pt)	18	0.12811387900355872
على (ar)	o (pt)	18	0.059113300492610835
العرش (ar)	Trono (pt)	18	0.9230769230769231
لا (ar)	sem (pt)	17	0.04576043068640646
فيها (ar)	nela (pt)	17	0.14977973568281938
جميعا (ar)	todos (pt)	17	0.3434343434343434
أصحاب (ar)	condenados (pt)	17	0.4657534246575342
النار (ar)	inferno (pt)	17	0.1878453038674033
إلىٰ (ar)	para o (pt)	17	0.1259259259259259
لعلكم (ar)	para que (pt)	17	0.3269230769230769
هو (ar)	Ele (pt)	17	0.07538802660753881
ورحمة (ar)	misericórdia (pt)	17	0.2956521739130435
ليس (ar)	não (pt)	17	0.02964254577157803
ۚ (ar)	a (pt)	17	0.019664545980335454
في (ar)	da (pt)	17	0.026984126984126985
كيف (ar)	como (pt)	17	0.1837837837837838
وإن (ar)	Se (pt)	17	0.08717948717948718
على (ar)	acerca de (pt)	17	0.13765182186234817
قالوا (ar)	Dirão (pt)	17	0.13229571984435798
دونه (ar)	vez d'Ele (pt)	17	0.7083333333333334
شيء (ar)	coisas (pt)	17	0.32075471698113206
لقوم (ar)	os (pt)	17	0.059336823734729496
وما (ar)	tudo quanto (pt)	17	0.043645699614890884
مسمى (ar)	prefixado (pt)	17	0.85
الجن (ar)	gênios (pt)	17	0.8095238095238095
لوط (ar)	Lot (pt)	17	0.85
وما (ar)	E não (pt)	17	0.05345911949685535
الذين (ar)	os que (pt)	16	0.046511627906976744
في (ar)	nas (pt)	16	0.028699551569506727
من (ar)	à (pt)	16	0.012713547874453715
لهم (ar)	obterão (pt)	16	0.10774410774410774
خالدون (ar)	eternamente (pt)	16	0.6808510638297872
ألم (ar)	Não (pt)	16	0.08184143222506395
أنهم (ar)	que (pt)	16	0.022678951098511695
البحر (ar)	mar (pt)	16	0.7111111111111111
موسى (ar)	Moisés (pt)	16	0.2206896551724138
إنه (ar)	Ele (pt)	16	0.0960960960960961
أظلم (ar)	iníquo (pt)	16	0.8
الآيات (ar)	versículos (pt)	16	0.1568627450980392
به (ar)	nele (pt)	16	0.10774410774410774
قال (ar)	Respondeu-lhe (pt)	16	0.07881773399014778
هٰذا (ar)	esta (pt)	16	0.15384615384615385
عن (ar)	o (pt)	16	0.053691275167785234
فإن (ar)	Se (pt)	16	0.10094637223974763
من (ar)	no (pt)	16	0.01225114854517611
يا (ar)	ó (pt)	16	0.0898876404494382
المتقين (ar)	tementes (pt)	16	0.43243243243243246
فقال (ar)	disse (pt)	16	0.13559322033898305
عليك (ar)	te (pt)	16	0.2962962962962963
بعض (ar)	outros (pt)	16	0.32
ولو (ar)	Se (pt)	16	0.12030075187969924
علىٰ (ar)	a (pt)	16	0.03850782190132371
وهم (ar)	e (pt)	16	0.0258272800645682
رحيما (ar)	Misericordiosíssimo (pt)	16	0.26229508196721313
ولٰكن (ar)	Porém (pt)	16	0.12121212121212122
الكافرون (ar)	incrédulos (pt)	16	0.11895910780669144
هٰذا (ar)	Isto é (pt)	16	0.16
ألا (ar)	Não (pt)	16	0.07655502392344497
أولياء (ar)	protetores (pt)	16	0.6153846153846154
نار (ar)	fogo (pt)	16	0.2857142857142857
اليوم (ar)	hoje (pt)	16	0.5423728813559322
وإن (ar)	verdade (pt)	16	0.058394160583941604
ذٰلك (ar)	Tal (pt)	16	0.12698412698412698
إلى (ar)	à (pt)	16	0.17297297297297298
الناس (ar)	os humanos (pt)	15	0.17045454545454544
نارا (ar)	fogo (pt)	15	0.26785714285714285
على (ar)	aos (pt)	15	0.08797653958944282
الموتىٰ (ar)	mortos (pt)	15	0.7317073170731707
إلا (ar)	a (pt)	15	0.028680688336520075
على (ar)	de (pt)	15	0.036855036855036855
منكم (ar)	de vós (pt)	15	0.2857142857142857
للمؤمنين (ar)	fiéis (pt)	15	0.07518796992481203
وقال (ar)	dizem (pt)	15	0.14018691588785046
قبلهم (ar)	antepassados (pt)	15	0.33707865168539325
الآخرة (ar)	outro (pt)	15	0.2608695652173913
أحسن (ar)	melhor (pt)	15	0.3448275862068966
خلق (ar)	criação (pt)	15	0.25
لو (ar)	se (pt)	15	0.05758157389635317
يوم (ar)	no Dia (pt)	15	0.125
ترجعون (ar)	retornareis (pt)	15	0.6818181818181818
الرسل (ar)	mensageiros (pt)	15	0.234375
لهم (ar)	sofrerão (pt)	15	0.09584664536741214
خالدين (ar)	morarão (pt)	15	0.5172413793103449
النهار (ar)	dia (pt)	15	0.16853932584269662
ومن (ar)	entre (pt)	15	0.06465517241379311
فاتقوا (ar)	Temei (pt)	15	0.6382978723404256
هٰذا (ar)	Este é (pt)	15	0.14705882352941177
قل (ar)	Responde-lhes (pt)	15	0.09966777408637874
ومن (ar)	e (pt)	15	0.020876826722338204
عليم (ar)	Sapiente (pt)	15	0.22556390977443608
المنافقين (ar)	hipócritas (pt)	15	0.6122448979591837
يا (ar)	Ai (pt)	15	0.08042895442359249
رسلنا (ar)	mensageiros (pt)	15	0.23622047244094488
لما (ar)	quando (pt)	15	0.058365758754863814
الأولين (ar)	primitivos (pt)	15	0.6976744186046512
الشمس (ar)	sol (pt)	15	0.7142857142857143
الملأ (ar)	chefes (pt)	15	0.6666666666666666
الأرض (ar)	a terra (pt)	15	0.10101010101010101
الدين (ar)	Juízo (pt)	14	0.4666666666666667
عظيم (ar)	severo (pt)	14	0.36363636363636365
أنه (ar)	que (pt)	14	0.02007168458781362
هو (ar)	Ele foi (pt)	14	0.10852713178294573
عليم (ar)	Onisciente (pt)	14	0.20588235294117646
تعلمون (ar)	ignorais (pt)	14	0.4
فضل (ar)	graça (pt)	14	0.26666666666666666
في (ar)	o (pt)	14	0.019034670292318152
ما (ar)	de (pt)	14	0.01832460732984293
ملك (ar)	reino (pt)	14	0.56
قبل (ar)	anteriormente (pt)	14	0.25225225225225223
إلىٰ (ar)	ao (pt)	14	0.07713498622589532
أم (ar)	acaso (pt)	14	0.16666666666666666
إذ (ar)	que (pt)	14	0.0182648401826484
قالوا (ar)	Responderam-lhe (pt)	14	0.112
الحرام (ar)	Sagrada (pt)	14	0.7777777777777778
الألباب (ar)	sensatos (pt)	14	0.56
ۗ (ar)	Porém (pt)	14	0.051188299817184646
عزيز (ar)	Poderoso (pt)	14	0.25925925925925924
ۖ (ar)	a (pt)	14	0.0166270783847981
والذين (ar)	àqueles (pt)	14	0.1346153846153846
بعضهم (ar)	uns (pt)	14	0.5957446808510638
مغفرة (ar)	indulgência (pt)	14	0.7777777777777778
عليه (ar)	lhe (pt)	14	0.14659685863874344
كل (ar)	todos (pt)	14	0.10852713178294573
لهو (ar)	é (pt)	14	0.07329842931937172
حكيما (ar)	Prudentíssimo (pt)	14	0.3076923076923077
إلا (ar)	Exceto (pt)	14	0.046052631578947366
ألم (ar)	Acaso não (pt)	14	0.3783783783783784
يدعون (ar)	invocam (pt)	14	0.6363636363636364
الزكاة (ar)	zakat (pt)	14	0.717948717948718
تعملون (ar)	feito (pt)	14	0.2153846153846154
يروا (ar)	reparam (pt)	14	0.6086956521739131
وكذٰلك (ar)	Assim (pt)	14	0.25
ولقد (ar)	E (pt)	14	0.059957173447537475
أنا (ar)	Sou (pt)	14	0.358974358974359
لكم (ar)	tereis (pt)	14	0.10606060606060606
لآية (ar)	sinal (pt)	14	0.4057971014492754
والقمر (ar)	lua (pt)	14	0.717948717948718
إن (ar)	Certamente (pt)	14	0.03530895334174023
الذكر (ar)	Mensagem (pt)	14	0.4444444444444444
ويوم (ar)	no dia (pt)	14	0.45901639344262296
ويل (ar)	Ai (pt)	14	0.509090909090909
للمتقين (ar)	tementes (pt)	13	0.37681159420289856
الصالحات (ar)	o bem (pt)	13	0.3333333333333333
كثيرا (ar)	muitos (pt)	13	0.38235294117647056
ولا (ar)	E não (pt)	13	0.040061633281972264
الناس (ar)	pessoas (pt)	13	0.14207650273224043
على (ar)	para (pt)	13	0.07027027027027027
لقومه (ar)	povo (pt)	13	0.10612244897959183
بأنهم (ar)	porque (pt)	13	0.04100946372239748
قال (ar)	Disse-lhes (pt)	13	0.06451612903225806
قل (ar)	Pergunta-lhes (pt)	13	0.08666666666666667
عند (ar)	de (pt)	13	0.037463976945244955
دون (ar)	além (pt)	13	0.15384615384615385
سبحانه (ar)	Glorificado (pt)	13	0.52
لولا (ar)	Por que não (pt)	13	0.5098039215686274
من (ar)	seus (pt)	13	0.010333863275039745
فأولٰئك هم (ar)	serão (pt)	13	0.23636363636363636
تعبدون (ar)	adorais (pt)	13	0.7027027027027027
واعلموا (ar)	sabei (pt)	13	0.65
واتقوا (ar)	Temei (pt)	13	0.36619718309859156
العقاب (ar)	castigo (pt)	13	0.08469055374592833
والآخرة (ar)	outro (pt)	13	0.40625
في (ar)	por (pt)	13	0.01968205904617714
الظلمات (ar)	trevas (pt)	13	0.7878787878787878
قرية (ar)	cidade (pt)	13	0.4126984126984127
علىٰ (ar)	de (pt)	13	0.026831785345717233
أو (ar)	e (pt)	13	0.0188953488372093
ذٰلك (ar)	há (pt)	13	0.09701492537313433
كل (ar)	todo (pt)	13	0.11158798283261803
الليل (ar)	a noite (pt)	13	0.37681159420289856
قالت (ar)	disse (pt)	13	0.1092436974789916
من (ar)	ao (pt)	13	0.01010886469673406
آيات (ar)	sinais (pt)	13	0.1984732824427481
الصدور (ar)	corações (pt)	13	0.19117647058823528
وقالوا (ar)	dizem (pt)	13	0.1368421052631579
إن (ar)	a (pt)	13	0.021541010770505385
آمنوا (ar)	crêem (pt)	13	0.07602339181286549
هٰذا (ar)	este (pt)	13	0.12682926829268293
واحدة (ar)	só (pt)	13	0.2708333333333333
كانوا (ar)	que (pt)	13	0.016894087069525665
كذبا (ar)	mentiras (pt)	13	0.5531914893617021
شاء (ar)	quiser (pt)	13	0.40625
لعلهم (ar)	para que (pt)	13	0.29213483146067415
معه (ar)	com ele (pt)	13	0.5306122448979592
وما (ar)	Jamais (pt)	13	0.04120443740095087
أكثرهم (ar)	maioria deles (pt)	13	0.5098039215686274
عباد (ar)	servos (pt)	13	0.23214285714285715
فيها (ar)	Onde (pt)	13	0.11926605504587157
أنا (ar)	sou (pt)	13	0.33766233766233766
ولقد (ar)	Havíamos (pt)	13	0.21138211382113822
إنا (ar)	Sabei que (pt)	13	0.13829787234042554
مرض (ar)	morbidez (pt)	12	0.96
وإن (ar)	E se (pt)	12	0.08888888888888889
هٰذا (ar)	Eis aqui (pt)	12	0.1218274111675127
به (ar)	isso (pt)	12	0.069164265129683
عليه (ar)	o (pt)	12	0.047337278106508875
خوف (ar)	temor (pt)	12	0.43636363636363634
ما (ar)	a (pt)	12	0.017266187050359712
قلوبكم (ar)	corações (pt)	12	0.18181818181818182
لما (ar)	que (pt)	12	0.01662049861495845
الماء (ar)	água (pt)	12	0.36363636363636365
ۗ (ar)	Mas (pt)	12	0.05183585313174946
عما (ar)	tudo quanto (pt)	12	0.10619469026548672
يعلم (ar)	sabe (pt)	12	0.25263157894736843
إلا (ar)	mais (pt)	12	0.03767660910518053
عيسى (ar)	Jesus (pt)	12	0.7058823529411765
وهدى (ar)	orientação (pt)	12	0.34285714285714286
بينات (ar)	lúcidos (pt)	12	0.7741935483870968
السبيل (ar)	senda (pt)	12	0.1791044776119403
ما (ar)	Que (pt)	12	0.021164021164021163
أمة (ar)	nação (pt)	12	0.39344262295081966
عن (ar)	de (pt)	12	0.0299625468164794
إن الذين (ar)	Aqueles (pt)	12	0.3380281690140845
إلا (ar)	Salvo (pt)	12	0.039603960396039604
لله (ar)	a Deus (pt)	12	0.17777777777777778
وأن (ar)	e (pt)	12	0.020168067226890758
عدو (ar)	inimigo (pt)	12	0.5714285714285714
كما (ar)	tal como (pt)	12	0.3380281690140845
الهدىٰ (ar)	orientação (pt)	12	0.3157894736842105
عبادي (ar)	servos (pt)	12	0.21818181818181817
حيث (ar)	onde (pt)	12	0.23529411764705882
الله (ar)	deDeus (pt)	12	0.011673151750972763
يهدي (ar)	ilumina (pt)	12	0.46153846153846156
مثل (ar)	exemplo (pt)	12	0.36363636363636365
ما (ar)	quem (pt)	12	0.019401778496362168
التوراة (ar)	Tora (pt)	12	0.8275862068965517
إن (ar)	Quanto (pt)	12	0.02981366459627329
بعذاب (ar)	castigo (pt)	12	0.07868852459016394
في (ar)	do (pt)	12	0.017069701280227598
تتلىٰ (ar)	recitados (pt)	12	0.8275862068965517
رسوله (ar)	Mensageiro (pt)	12	0.13259668508287292
قلوب (ar)	corações (pt)	12	0.17777777777777778
وقيل (ar)	dito (pt)	12	0.35294117647058826
وقالوا (ar)	disseram (pt)	12	0.16783216783216784
مما (ar)	do que (pt)	12	0.13953488372093023
إنما (ar)	tão-somente (pt)	12	0.20869565217391303
غفورا (ar)	Indulgente (pt)	12	0.3037974683544304
علم (ar)	conhecimento (pt)	12	0.36363636363636365
عنهم (ar)	deles (pt)	12	0.14814814814814814
وأن (ar)	que (pt)	12	0.016666666666666666
ولو (ar)	E se (pt)	12	0.1643835616438356
جزاء (ar)	recompensa (pt)	12	0.1791044776119403
قال (ar)	dirá (pt)	12	0.05714285714285714
الصادقين (ar)	verazes (pt)	12	0.6153846153846154
بل (ar)	Qual (pt)	12	0.13714285714285715
من (ar)	e (pt)	12	0.006705783738474434
يعملون (ar)	feito (pt)	12	0.23529411764705882
لم (ar)	jamais (pt)	12	0.08602150537634409
من (ar)	para (pt)	12	0.00922722029988466
رحمته (ar)	misericórdia (pt)	12	0.2222222222222222
قالوا (ar)	Responderam (pt)	12	0.0963855421686747
بآياتنا (ar)	sinais (pt)	12	0.17518248175182483
عليهم (ar)	os (pt)	12	0.03443328550932568
وقل (ar)	dize (pt)	12	0.6486486486486487
إني (ar)	verdade (pt)	12	0.0594059405940594
سبحان (ar)	Glorificado (pt)	12	0.5
للمكذبين (ar)	desmentidores (pt)	12	0.7741935483870968
والذين (ar)	Que (pt)	11	0.06376811594202898
كانوا (ar)	foram (pt)	11	0.11702127659574468
اعبدوا (ar)	adorai (pt)	11	0.7586206896551724
أن (ar)	em (pt)	11	0.026128266033254157
الخاسرون (ar)	desventurados (pt)	11	0.4489795918367347
سبع (ar)	sete (pt)	11	0.7333333333333333
إبليس (ar)	Lúcifer (pt)	11	1.0
منها (ar)	dele (pt)	11	0.19642857142857142
هم (ar)	se (pt)	11	0.03470031545741325
يحزنون (ar)	atribularão (pt)	11	0.9166666666666666
أولٰئك (ar)	serão (pt)	11	0.1111111111111111
يوما (ar)	dia (pt)	11	0.12941176470588237
مما (ar)	tudo quanto (pt)	11	0.07719298245614035
الخاسرين (ar)	desventurados (pt)	11	0.44
عليم (ar)	conhece (pt)	11	0.1317365269461078
من (ar)	dentre os (pt)	11	0.008921330089213302
علىٰ (ar)	os (pt)	11	0.02430939226519337
ولدا (ar)	filho (pt)	11	0.30985915492957744
له (ar)	Ele (pt)	11	0.05339805825242718
آتيناهم (ar)	concedemos (pt)	11	0.43137254901960786
ۗ (ar)	porém (pt)	11	0.03793103448275862
ويعقوب (ar)	Jacó (pt)	11	0.8461538461538461
المسجد (ar)	Mesquita (pt)	11	0.88
والملائكة (ar)	anjos (pt)	11	0.3013698630136986
لقوم (ar)	para os (pt)	11	0.2972972972972973
ۖ (ar)	Mas (pt)	11	0.016897081413210446
فمن (ar)	Quem (pt)	11	0.08979591836734693
يهدي (ar)	encaminha (pt)	11	0.3492063492063492
آياته (ar)	versículos (pt)	11	0.1073170731707317
هارون (ar)	Aarão (pt)	11	0.8148148148148148
ۖ (ar)	Em (pt)	11	0.01688411358403684
اتقوا (ar)	temei (pt)	11	0.3333333333333333
يوم (ar)	No dia (pt)	11	0.09777777777777778
لي (ar)	me (pt)	11	0.2857142857142857
بني (ar)	os (pt)	11	0.03900709219858156
وأطيعون (ar)	obedecei-me (pt)	11	1.0
ثم (ar)	Depois (pt)	11	0.0668693009118541
قد (ar)	Já (pt)	11	0.22916666666666666
وما (ar)	nada (pt)	11	0.03151862464183381
رسل (ar)	mensageiros (pt)	11	0.17886178861788618
الفوز (ar)	benefício (pt)	11	0.6875
ومن (ar)	de (pt)	11	0.024363233665559248
ۖ (ar)	A (pt)	11	0.0171606864274571
للذين (ar)	aos (pt)	11	0.1164021164021164
في (ar)	ao (pt)	11	0.01828761429758936
أرسلنا (ar)	enviado (pt)	11	0.3283582089552239
قبلك (ar)	Antes ti (pt)	11	0.5116279069767442
تعلمون (ar)	sabereis (pt)	11	0.3283582089552239
لئن (ar)	Se (pt)	11	0.11764705882352941
ربي (ar)	meu Senhor (pt)	11	0.22
أسألكم (ar)	exijo (pt)	11	0.9565217391304348
كانوا (ar)	tiverem (pt)	11	0.12429378531073447
توعدون (ar)	prometido (pt)	11	0.4782608695652174
تتقون (ar)	temeis (pt)	11	0.6666666666666666
سلطان (ar)	autoridade (pt)	11	0.6285714285714286
إن (ar)	Porque (pt)	11	0.027742749054224466
ولا (ar)	Nem (pt)	11	0.03492063492063492
الكفار (ar)	incrédulos (pt)	11	0.0830188679245283
شك (ar)	dúvida (pt)	11	0.6111111111111112
مبين (ar)	elucidativo (pt)	11	0.25287356321839083
خلقنا (ar)	criamos (pt)	11	0.41509433962264153
جعل (ar)	fez (pt)	11	0.3333333333333333
ۗ (ar)	Em (pt)	10	0.04310344827586207
أولٰئك (ar)	São (pt)	10	0.16
خلقكم (ar)	criou (pt)	10	0.1834862385321101
وإذ (ar)	quando (pt)	10	0.038834951456310676
آل (ar)	povo (pt)	10	0.07874015748031496
القرية (ar)	cidade (pt)	10	0.4
والذين (ar)	os (pt)	10	0.02962962962962963
قال (ar)	Respondeu (pt)	10	0.05
آياته (ar)	sinais (pt)	10	0.18018018018018017
أشد (ar)	mais (pt)	10	0.3076923076923077
بما (ar)	do que (pt)	10	0.05649717514124294
بصير (ar)	vê (pt)	10	0.5128205128205128
يعملون (ar)	fazem (pt)	10	0.2631578947368421
كان (ar)	for (pt)	10	0.07518796992481203
ورسله (ar)	mensageiros (pt)	10	0.16393442622950818
الشياطين (ar)	demônios (pt)	10	0.7407407407407407
إلا (ar)	somente (pt)	10	0.032679738562091505
ومن (ar)	aquele (pt)	10	0.05830903790087463
المصير (ar)	destino (pt)	10	0.425531914893617
قد (ar)	já (pt)	10	0.21739130434782608
إلىٰ (ar)	a (pt)	10	0.02865329512893983
مبين (ar)	declarado (pt)	10	0.23255813953488372
ما (ar)	as (pt)	10	0.01966568338249754
لعلهم (ar)	fim de que (pt)	10	0.3333333333333333
لكم (ar)	vosso (pt)	10	0.07142857142857142
إلىٰ (ar)	à (pt)	10	0.06493506493506493
إلى (ar)	ao (pt)	10	0.08333333333333333
أن (ar)	para (pt)	10	0.03007518796992481
يؤمن (ar)	crêem (pt)	10	0.17857142857142858
إذا (ar)	se (pt)	10	0.031746031746031744
الذي (ar)	quem (pt)	10	0.03636363636363636
قال (ar)	disseram (pt)	10	0.0423728813559322
ولا (ar)	nada (pt)	10	0.02812939521800281
في (ar)	acerca (pt)	10	0.01809954751131222
ۚ (ar)	em (pt)	10	0.0125
للظالمين (ar)	iníquos (pt)	10	0.14285714285714285
قبلهم (ar)	antecessores (pt)	10	0.3389830508474576
كذبوا (ar)	desmentiram (pt)	10	0.28169014084507044
آمنا (ar)	cremos (pt)	10	0.40816326530612246
فقل (ar)	dize-lhes (pt)	10	0.5405405405405406
ۖ إن (ar)	porque (pt)	10	0.03205128205128205
من (ar)	uma (pt)	10	0.008006405124099279
كثيرا (ar)	muito (pt)	10	0.3389830508474576
المسيح (ar)	Messias (pt)	10	0.9523809523809523
بعض (ar)	algo (pt)	10	0.23809523809523808
به (ar)	Lhe (pt)	10	0.0711743772241993
الكذب (ar)	mentiras (pt)	10	0.43478260869565216
ما (ar)	aquilo (pt)	10	0.02081165452653486
وجوههم (ar)	rostos (pt)	10	0.5882352941176471
ولئن (ar)	se (pt)	10	0.04219409282700422
هٰذا (ar)	isto (pt)	10	0.0966183574879227
آتينا (ar)	concedido (pt)	10	0.4444444444444444
سبيلا (ar)	senda (pt)	10	0.15384615384615385
من (ar)	na (pt)	10	0.0074211502782931356
أبدا (ar)	eternamente (pt)	10	0.5
إنما (ar)	só (pt)	10	0.11764705882352941
به (ar)	ela (pt)	10	0.06872852233676977
عما (ar)	de tudo quanto (pt)	10	0.3508771929824561
سحر (ar)	magia (pt)	10	0.625
أحدا (ar)	ninguém (pt)	10	0.24691358024691357
ۖ (ar)	é (pt)	10	0.012539184952978056
به (ar)	ele (pt)	10	0.06097560975609756
ولي (ar)	protetor (pt)	10	0.4444444444444444
تدعون (ar)	invocais (pt)	10	0.6666666666666666
الصور (ar)	trombeta (pt)	10	0.9523809523809523
أنتم (ar)	vós (pt)	10	0.08064516129032258
القرىٰ (ar)	cidades (pt)	10	0.46511627906976744
ولا (ar)	jamais (pt)	10	0.02710027100271003
أجمعين (ar)	todos (pt)	10	0.2597402597402597
